trial,final_score,score_test,score_train,train_return_pct,train_dd_pct,test_return_pct,test_dd_pct,adx_on,adx_off,vol_on,vol_off,w_trend_btc,w_range_btc
170,-0.0019448554766422071,-0.02465356129974404,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.08449508045499377,3.427297153043403,23.770650159297325,20.628476427457844,0.020033650813329033,0.019005310356317584,0.9,0.1
282,-0.006857266847500258,-0.02956597267060209,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.09439122155598945,3.1925627006292987,29.63650828456456,25.800662523310272,0.02269621333173804,0.017948972283809456,0.8,0.1
264,-0.006857266847500258,-0.02956597267060209,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.09439122155598945,3.1925627006292987,32.55334721165793,22.022910291594997,0.024850395088989213,0.018313908064675415,0.8,0.1
84,-0.007022964099421099,-0.034660297944381316,0.11054933537984087,0.24412448098538597,2.2082853790716057,-0.060176395144384554,1.7361765106851768,27.456391900197787,20.618821335533873,0.028119375440941403,0.013375005480738706,0.8,0.3
218,-0.007022964099421099,-0.034660297944381316,0.11054933537984087,0.24412448098538597,2.2082853790716057,-0.060176395144384554,1.7361765106851768,23.26720580970913,22.06790789138246,0.02922303838040739,0.01308866070063881,0.8,0.3
286,-0.008372327699463483,-0.020025975661740088,0.04661459184910642,0.06436198834074425,1.380726201552659,-0.05926969752801936,2.9596409447982586,28.635546584960743,22.058519889610373,0.023836561828472894,0.014898466520662592,0.7,0.0
203,-0.009419895427851946,-0.03212860125095378,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.11011426359865961,3.4272971530433725,25.330304229697486,22.244838566181187,0.022707842001611248,0.017762282293243354,0.9,0.1
185,-0.010088536900550213,-0.032797242723652045,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.08758117432555723,2.6703822349796873,27.388918167747985,22.803280729797414,0.019591765537886736,0.01577918518389855,0.7,0.1
126,-0.012466111165236146,-0.02411975912751275,0.04661459184910642,0.06436198834074425,1.380726201552659,-0.06953022818099175,2.8827082315959163,24.499574450867268,21.305980566394574,0.02625355832348368,0.013617793591516752,0.7,0.0
46,-0.019865444163386328,-0.04257414998648816,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.1558879634745658,3.661563731138267,27.23570705413099,25.45404831548862,0.02248377558824699,0.01878126964973592,1.0,0.1
255,-0.019865444163386328,-0.04257414998648816,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.1558879634745658,3.661563731138267,28.978263360498204,25.970920897238088,0.024995846612115565,0.019164789095418813,1.0,0.1
299,-0.020953341136758334,-0.04366204695986017,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.11985719010969564,2.745111566113333,31.710405095836478,25.464191470266464,0.023225435144713112,0.01137272954800923,0.9,0.1
248,-0.0214166372415078,-0.049053971086468015,0.11054933537984087,0.24412448098538597,2.2082853790716057,-0.08516635235614745,1.7361765106850107,27.85144532077516,23.51811846756389,0.027660669151015057,0.010423551628501296,0.8,0.3
22,-0.024307549816989082,-0.03596119777926569,0.04661459184910642,0.06436198834074425,1.380726201552659,-0.11127717033618811,3.094367741008552,32.536115190448484,18.4634013319535,0.02128581515303428,0.019469494452979942,0.7,0.0
104,-0.02773359045688583,-0.05044229627998766,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.18469768257413088,3.661563731138214,29.07504287152949,20.211997015749514,0.025404252695234556,0.017602078953730827,1.0,0.1
35,-0.02785663710779427,-0.05407750216338875,0.10488346022237793,0.19048654548448063,1.8161733516476646,-0.12935464377554773,2.3920232740173173,27.500494980251275,25.21954292408439,0.01902759163658064,0.010021553783514265,0.7,0.2
169,-0.02896405190453874,-0.05167275772764057,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.17709789544984034,3.4272971530433316,27.081970077909766,24.295824799810525,0.025229211269035736,0.018298178372171327,0.9,0.1
6,-0.029592116254392842,-0.07203581176204774,0.16977478203061958,0.33416200314140276,1.968266424168551,-0.21235294221153556,2.9478801864965485,30.93310621626849,22.618817162054096,0.016102168961727843,0.010458243836556622,0.8,0.0
237,-0.03125060690638044,-0.057471471961974926,0.10488346022237793,0.19048654548448063,1.8161733516476646,-0.16350548210779525,2.8449851121957694,26.335508028470834,24.98665150822014,0.02051732136168052,0.013868813215273576,1.0,0.2
293,-0.03215027253542126,-0.05837113759101575,0.10488346022237793,0.19048654548448063,1.8161733516476646,-0.17839507243192498,3.0562205876793267,24.07818908628793,20.510020789902537,0.023503007507548454,0.019121241609240103,0.8,0.2
28,-0.04144665353207942,-0.06415535935518125,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.182336103410341,2.84210244074668,26.144961601977528,22.113248958468713,0.023482070000675894,0.014854144991504907,0.7,0.1
